,tax_sce,regionbase,pe,tb,region,varphi,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
2624,Unilateral,US and EU as Home,0.039073052,31.6932757,7,83,0.999992856,0.792002901,0.000617796,0,5.309422001,5.309422001,0.243564577,4.997777006,0.063965328,0.004116985,5.241341583,0.307529905,0.068082313,5.001893992,150.1145058,11.50452989,0.092740815,150.021765,0.000438389,4.997338617,65.05764133,150.1155782,942.4804479,11.50294212,9.7586462,0.209333256,-1.805275133,-8.88423456,-0.799165107,-0.879965119,-0.649524426,-21.550737,-23.72963569,-17.51544201,-26.966564,-153.5360956,0.991848002,2330.011741,-1110.36023
2631,Unilateral,US and EU as Home,0.03789877,32.42304416,7,85,0.99999403,0.792002901,0.000598394,0,5.229030036,5.229030036,0.238097708,4.924854547,0.06252961,0.003547138,5.162952255,0.300627318,0.066076748,4.928401686,150.114682,11.50440036,0.089828193,150.0248538,0.00041509,4.924439457,65.05764133,150.1155782,949.7010247,11.50279235,9.7586462,0.200238859,-1.805275133,-8.887328398,-0.799762051,-0.87742374,-0.650311049,-21.63112896,-23.73164125,-17.58893431,-27.04695596,-157.1760876,0.992267696,2413.036509,-1120.739473
2638,Unilateral,US and EU as Home,0.036786204,33.15224082,7,87,0.99999499,0.792002901,0.00058003,0,5.151705933,5.151705933,0.232874441,4.854600884,0.061157867,0.003066529,5.087475325,0.294032307,0.064224396,4.857667413,150.1148262,11.50428033,0.0870716,150.0277546,0.000393526,4.854207358,65.05764133,150.1155782,956.807351,11.5026698,9.7586462,0.191741407,-1.805275133,-8.890215765,-0.800332876,-0.87499073,-0.65106497,-21.70845307,-23.7334936,-17.65966859,-27.12428007,-160.8135314,0.992656891,2496.303534,-1130.960483
2645,Unilateral,US and EU as Home,0.035730636,33.8808052,7,89,0.99999578,0.792002901,0.000562628,0,5.077254712,5.077254712,0.22787929,4.786875611,0.059846032,0.002659627,5.014754901,0.287725322,0.062505659,4.789535238,150.1149447,11.5041689,0.084459279,150.0304854,0.000373531,4.78650208,65.05764133,150.1155782,963.8043144,11.50256907,9.7586462,0.183788685,-1.805275133,-8.892915154,-0.800879425,-0.872658805,-0.651787783,-21.78290429,-23.73521234,-17.72780076,-27.19873129,-164.448101,0.99301843,2579.804688,-1141.029766
2652,Unilateral,US and EU as Home,0.034728051,34.60888402,7,91,0.999996431,0.792002901,0.000546117,0,5.005515219,5.005515219,0.223096716,4.721519152,0.058590025,0.002313855,4.944615868,0.281686742,0.06090388,4.723833007,150.1150425,11.50406528,0.081980646,150.0330618,0.00035496,4.721164192,65.05764133,150.1155782,970.6963392,11.50248592,9.7586462,0.176334285,-1.805275133,-8.895442404,-0.801403245,-0.870421868,-0.652482428,-21.85464378,-23.73681412,-17.79350299,-27.27047078,-168.0805096,0.993354832,2663.529819,-1150.953524
2659,Unilateral,US and EU as Home,0.033774579,35.33642327,7,93,0.999996972,0.792002901,0.000530432,0,4.93632281,4.93632281,0.218513793,4.658411796,0.05738645,0.002018999,4.876925589,0.275900244,0.059405449,4.660430795,150.1151236,11.50396877,0.07962607,150.0354975,0.000337683,4.658074113,65.05764133,150.1155782,977.4876636,11.50241698,9.7586462,0.169336594,-1.805275133,-8.897812258,-0.801905862,-0.868273774,-0.653150153,-21.92383619,-23.73831255,-17.85690521,-27.33966319,-171.7104678,0.99366834,2747.471806,-1160.737401
2666,Unilateral,US and EU as Home,0.032866854,36.06348288,7,95,0.999997421,0.792002901,0.000515515,0,4.869536767,4.869536767,0.214117941,4.597426535,0.056232004,0.001766715,4.811544476,0.270349946,0.05799872,4.59919325,150.1151911,11.50387874,0.077386855,150.0378042,0.000321585,4.59710495,65.05764133,150.1155782,984.182089,11.50235961,9.7586462,0.162758474,-1.805275133,-8.900037548,-0.802388593,-0.86620923,-0.65379293,-21.99062223,-23.73971928,-17.91814275,-27.40644923,-175.3382584,0.993960951,2831.622472,-1170.386634
2673,Unilateral,US and EU as Home,0.032001806,36.79014896,7,97,0.999997797,0.792002901,0.000501314,0,4.805026899,4.805026899,0.209897465,4.538443025,0.055123616,0.001550158,4.74834049,0.265021081,0.056673774,4.539993183,150.1152475,11.50379462,0.075255052,150.0399924,0.000306562,4.538136464,65.05764133,150.1155782,990.7832869,11.50231168,9.7586462,0.156566428,-1.805275133,-8.90212982,-0.802852642,-0.864223347,-0.654412638,-22.0551321,-23.74104423,-17.97734282,-27.4709591,-178.9642962,0.994234453,2915.973951,-1179.906307
2680,Unilateral,US and EU as Home,0.031176339,37.5161665,7,99,0.999998112,0.792002901,0.00048778,0,4.742650685,4.742650685,0.20584349,4.481390672,0.054058955,0.001363701,4.687234162,0.259902445,0.055422656,4.482754373,150.1152948,11.50371593,0.073223399,150.0420714,0.000292524,4.481098147,65.05764133,150.1155782,997.2947324,11.50227149,9.7586462,0.150730261,-1.805275133,-8.904100171,-0.803299276,-0.862310907,-0.655008971,-22.11750831,-23.74229534,-18.03458163,-27.53333531,-182.5872916,0.994490451,3000.522576,-1189.300781
2687,Unilateral,US and EU as Home,0.030388115,38.24180497,7,101,0.999998377,0.792002901,0.00047487,0,4.682313208,4.682313208,0.201944949,4.426140036,0.053035113,0.001202679,4.628084986,0.254980063,0.054237793,4.427342716,150.1153346,11.5036422,0.071285335,150.0440492,0.000279388,4.425860648,65.05764133,150.1155782,1003.719452,11.50223767,9.7586462,0.145222911,-1.805275133,-8.905957442,-0.80372939,-0.860468281,-0.65558483,-22.17784579,-23.74348021,-18.08999328,-27.59367279,-186.2085793,0.994730378,3085.258924,-1198.574538
2694,Unilateral,US and EU as Home,0.029634731,38.96704444,7,103,0.999998601,0.792002901,0.000462542,0,4.623906816,4.623906816,0.198193186,4.372605033,0.052049819,0.001063229,4.570798219,0.250243005,0.053113048,4.373668262,150.1153681,11.50357305,0.069434821,150.0459333,0.00026708,4.372337953,65.05764133,150.1155782,1010.060393,11.50220911,9.7586462,0.14001979,-1.805275133,-8.907710255,-0.80414395,-0.858691486,-0.656141175,-22.23625218,-23.74460495,-18.14366774,-27.65207918,-189.8280477,0.994955526,3170.177262,-1207.731552
2701,Unilateral,US and EU as Home,0.028913977,39.69189179,7,105,0.99999879,0.792002901,0.000450761,0,4.567331082,4.567331082,0.194580043,4.32070274,0.05110093,0.000942127,4.515282783,0.245680973,0.052043057,4.321644867,150.1153966,11.5035081,0.067666278,150.0477303,0.000255532,4.320447208,65.05764133,150.1155782,1016.320466,11.50218493,9.7586462,0.135098493,-1.805275133,-8.909366431,-0.80454385,-0.856976819,-0.656678976,-22.29282792,-23.74567494,-18.19569113,-27.70865492,-193.4457201,0.995167067,3255.272033,-1216.775779
2708,Unilateral,US and EU as Home,0.028223769,40.41624222,7,107,0.999998951,0.792002901,0.000439492,0,4.512488278,4.512488278,0.191098483,4.270366853,0.050186597,0.000836685,4.461465336,0.24128508,0.051023282,4.271203539,150.1154208,11.50344702,0.065974615,150.0494462,0.000244686,4.270122167,65.05764133,150.1155782,1022.502304,11.50216438,9.7586462,0.13043875,-1.805275133,-8.91093319,-0.804929946,-0.855320715,-0.657198623,-22.34767072,-23.74669472,-18.24613246,-27.76349772,-197.0610626,0.995366057,3340.538973,-1225.710673
2715,Unilateral,US and EU as Home,0.027562334,41.14019935,7,109,0.999999089,0.792002901,0.000428704,0,4.459298824,4.459298824,0.187740984,4.221513335,0.049304845,0.000744644,4.409254319,0.237045829,0.050049489,4.222257979,150.1154414,11.50338952,0.064355142,150.0510862,0.000234486,4.221278849,65.05764133,150.1155782,1028.608409,11.50214687,9.7586462,0.126022094,-1.805275133,-8.912416772,-0.805302948,-0.853720228,-0.657701541,-22.40086018,-23.74766851,-18.29507802,-27.81668718,-200.6745839,0.995553453,3425.971896,-1234.539771
2722,Unilateral,US and EU as Home,0.026928002,41.86380355,7,111,0.999999206,0.792002901,0.000418368,0,4.407685971,4.407685971,0.184500862,4.17406995,0.048453919,0.000664103,4.358570813,0.232954781,0.049118022,4.174734054,150.115459,11.50333533,0.062803552,150.0526554,0.000224883,4.173845067,65.05764133,150.1155782,1034.641079,11.5021319,9.7586462,0.121831725,-1.805275133,-8.913822941,-0.805663532,-0.852172538,-0.658188764,-22.45247303,-23.74859998,-18.34260195,-27.86830003,-204.2864774,0.995730118,3511.565463,-1243.266257
2729,Unilateral,US and EU as Home,0.026319161,42.5870218,7,113,0.999999306,0.792002901,0.000408458,0,4.357572282,4.357572282,0.181372216,4.127976752,0.047632269,0.00059346,4.309348969,0.229004485,0.048225729,4.128570213,150.1154741,11.50328421,0.061315839,150.0541582,0.000215833,4.127760919,65.05764133,150.1155782,1040.602622,11.50211908,9.7586462,0.1178522,-1.805275133,-8.915157118,-0.806012367,-0.850674845,-0.658660838,-22.50258672,-23.74949227,-18.38876579,-27.91841372,-207.89657,0.995896846,3597.315482,-1251.893235
2736,Unilateral,US and EU as Home,0.025734373,43.3098706,7,115,0.999999393,0.792002901,0.000398948,0,4.308889698,4.308889698,0.17834933,4.083172056,0.046838393,0.000531358,4.261521386,0.225187723,0.047369751,4.083703414,150.115487,11.50323592,0.059888326,150.0555987,0.000207295,4.082964761,65.05764133,150.1155782,1046.495108,11.50210805,9.7586462,0.114069462,-1.805275133,-8.916424141,-0.806350043,-0.849224674,-0.659118572,-22.5512693,-23.75034825,-18.43363259,-27.9670963,-211.5049371,0.996054351,3683.217308,-1260.423553
2743,Unilateral,US and EU as Home,0.025172312,44.03241153,7,117,0.999999467,0.792002901,0.000389817,0,4.26157495,4.26157495,0.17542669,4.039594266,0.046070845,0.000476643,4.215020956,0.221497535,0.046547488,4.040070909,150.1154982,11.50319028,0.05851758,150.0569806,0.000199231,4.039395035,65.05764133,150.1155782,1052.320622,11.50209856,9.7586462,0.110470547,-1.805275133,-8.917628435,-0.806677107,-0.847819734,-0.659562861,-22.59858405,-23.75117051,-18.47726509,-28.01441105,-215.1118797,0.996203291,3769.266207,-1268.860127
2750,Unilateral,US and EU as Home,0.024631653,44.75451841,7,119,0.999999531,0.792002901,0.000381043,0,4.215560791,4.215560791,0.172599884,3.997202129,0.045328464,0.000428335,4.169802013,0.217928348,0.045756799,3.997630464,150.1155079,11.50314708,0.057200436,150.0583074,0.000191608,3.99701052,65.05764133,150.1155782,1058.081077,11.50209035,9.7586462,0.107043591,-1.805275133,-8.918774257,-0.806994122,-0.846457636,-0.65999376,-22.64459821,-23.7519612,-18.51970554,-28.06042521,-218.7167607,0.996344264,3855.459389,-1277.205429
2757,Unilateral,US and EU as Home,0.024111317,45.47634412,7,121,0.999999587,0.792002901,0.000372606,0,4.170796916,4.170796916,0.169863709,3.955932028,0.044609885,0.000385595,4.125795737,0.214473594,0.04499548,3.956317623,150.1155162,11.50310617,0.05593395,150.0595823,0.000184396,3.955747633,65.05764133,150.1155782,1063.778315,11.50208325,9.7586462,0.103777674,-1.805275133,-8.919865198,-0.807301528,-0.845136549,-0.660412507,-22.68936208,-23.75272252,-18.56101838,-28.10518908,-222.3203386,0.996477818,3941.791524,-1285.462153
2764,Unilateral,US and EU as Home,0.02361011,46.19769079,7,123,0.999999635,0.792002901,0.000364488,0,4.127219634,4.127219634,0.167214595,3.915754437,0.043914171,0.000347708,4.082969032,0.211128766,0.044261878,3.916102144,150.1155235,11.50306739,0.054715379,150.0608081,0.000177565,3.915576871,65.05764133,150.1155782,1069.414128,11.50207709,9.7586462,0.100662715,-1.805275133,-8.920904964,-0.807599845,-0.84385425,-0.660818794,-22.73293937,-23.75345612,-18.60123386,-28.14876637,-225.9216187,0.996604456,4028.26089,-1293.632531
2771,Unilateral,US and EU as Home,0.023127249,46.91895187,7,125,0.999999677,0.792002901,0.000356673,0,4.084797856,4.084797856,0.164647077,3.876591083,0.043239885,0.000314055,4.04123816,0.207886962,0.04355394,3.876905138,150.1155298,11.50303059,0.053542211,150.0619876,0.00017109,3.876419993,65.05764133,150.1155782,1074.990022,11.50207172,9.7586462,0.097689526,-1.805275133,-8.921896287,-0.807889367,-0.842609539,-0.661214801,-22.77536114,-23.75416406,-18.64043086,-28.19118814,-229.5225629,0.996724636,4114.860016,-1301.719064
2778,Unilateral,US and EU as Home,0.022661578,47.63975917,7,127,0.999999714,0.792002901,0.000349145,0,4.043464697,4.043464697,0.162158698,3.838432138,0.042586383,0.00028411,4.000590836,0.204745081,0.042870493,3.838716249,150.1155353,11.50299564,0.052412033,150.0631232,0.000164948,3.838267191,65.05764133,150.1155782,1080.507781,11.50206705,9.7586462,0.094849436,-1.805275133,-8.922842569,-0.808170622,-0.841400145,-0.661599421,-22.8166943,-23.75484751,-18.67861975,-28.2325213,-233.121326,0.996838783,4201.589263,-1309.723791
2785,Unilateral,US and EU as Home,0.022212298,48.36024539,7,129,0.999999746,0.792002901,0.000341888,0,4.003181943,4.003181943,0.159745422,3.801226623,0.041952604,0.000257416,3.960972044,0.201698026,0.04221002,3.801484039,150.1155401,11.50296243,0.05132265,150.0642174,0.000159115,3.801067507,65.05764133,150.1155782,1085.968853,11.50206297,9.7586462,0.092134561,-1.805275133,-8.923746376,-0.808443938,-0.840224688,-0.661973673,-22.85697706,-23.75550798,-18.71585196,-28.27280406,-236.7185668,0.996947287,4288.444034,-1317.648845
2792,Unilateral,US and EU as Home,0.021778605,49.08045331,7,131,0.999999774,0.792002901,0.000334889,0,3.963908414,3.963908414,0.157403764,3.764934007,0.041337634,0.000233577,3.92233777,0.198741398,0.041571212,3.765167584,150.1155443,11.50293084,0.050271989,150.0652723,0.000153573,3.764780433,65.05764133,150.1155782,1091.37472,11.50205939,9.7586462,0.089537552,-1.805275133,-8.924610201,-0.808709658,-0.839081721,-0.662338126,-22.89625059,-23.75614679,-18.75216842,-28.31207759,-240.3144952,0.997050507,4375.420856,-1325.496306
2799,Unilateral,US and EU as Home,0.021359727,49.80037244,7,133,0.999999799,0.792002901,0.000328135,0,3.925603501,3.925603501,0.155130618,3.729519899,0.040740657,0.000212253,3.884650517,0.195871275,0.04095291,3.729732152,150.115548,11.50290078,0.04925812,150.0662899,0.000148303,3.729371596,65.05764133,150.1155782,1096.726767,11.50205626,9.7586462,0.087051612,-1.805275133,-8.925436393,-0.808968115,-0.837969826,-0.662693135,-22.9345555,-23.75676509,-18.78760385,-28.3503825,-243.9090548,0.997148773,4462.516832,-1333.268063
2806,Unilateral,US and EU as Home,0.020954928,50.51997028,7,135,0.99999982,0.792002901,0.000321614,0,3.888227521,3.888227521,0.152923123,3.694953401,0.040160921,0.000193146,3.847876523,0.193084043,0.040354067,3.695146547,150.1155512,11.50287214,0.048279229,150.067272,0.000143288,3.694810113,65.05764133,150.1155782,1102.026358,11.5020535,9.7586462,0.084670413,-1.805275133,-8.926227157,-0.809219632,-0.836887631,-0.663038946,-22.97193148,-23.75736393,-18.82218945,-28.38775848,-247.5020796,0.997242392,4549.729418,-1340.965963
2813,Unilateral,US and EU as Home,0.020563567,51.23931938,7,137,0.999999839,0.792002901,0.000315315,0,3.85174741,3.85174741,0.150778263,3.661197455,0.039597634,0.000175999,3.811975718,0.190375897,0.039773634,3.661373455,150.1155541,11.50284484,0.047333625,150.0682204,0.000138511,3.661058944,65.05764133,150.1155782,1107.274765,11.50205108,9.7586462,0.082388092,-1.805275133,-8.926984445,-0.809464483,-0.835833976,-0.663376171,-23.00841159,-23.75794437,-18.85596255,-28.42423859,-251.0939289,0.997331646,4637.05519,-1348.591826
2820,Unilateral,US and EU as Home,0.02018498,51.95836142,7,139,0.999999856,0.792002901,0.000309226,0,3.816126348,3.816126348,0.148693579,3.628226399,0.039050151,0.000160587,3.776919978,0.18774373,0.039210738,3.628386986,150.1155566,11.50281879,0.046419711,150.0691369,0.000133958,3.62809244,65.05764133,150.1155782,1112.473258,11.50204893,9.7586462,0.080199173,-1.805275133,-8.927710188,-0.809702962,-0.834807605,-0.663704925,-23.04403265,-23.75850726,-18.88894901,-28.45985965,-254.6843079,0.997416798,4724.49206,-1356.147342
2827,Unilateral,US and EU as Home,0.019818631,52.67722298,7,141,0.999999871,0.792002901,0.00030334,0,3.781337184,3.781337184,0.146666224,3.596002768,0.038517724,0.000146713,3.742668991,0.185183948,0.038664437,3.596149481,150.1155588,11.50279394,0.045536005,150.0700228,0.000129616,3.595873151,65.05764133,150.1155782,1117.622974,11.50204704,9.7586462,0.078098592,-1.805275133,-8.928406025,-0.809935296,-0.833807559,-0.664025959,-23.07882182,-23.75905356,-18.92118652,-28.49464882,-258.2738464,0.997498091,4812.036303,-1363.634199
2834,Unilateral,US and EU as Home,0.019463876,53.39571422,7,143,0.999999884,0.792002901,0.000297645,0,3.747341228,3.747341228,0.14469438,3.564512881,0.037999875,0.000134206,3.709207261,0.182694256,0.038134081,3.564647086,150.1155608,11.50277019,0.044681087,150.0708797,0.000125473,3.564387408,65.05764133,150.1155782,1122.725143,11.50204537,9.7586462,0.076081569,-1.805275133,-8.929073739,-0.810161785,-0.832832548,-0.664338915,-23.11281777,-23.75958392,-18.95268891,-28.52864477,-261.8615928,0.997575749,4899.687237,-1371.053912
2841,Unilateral,US and EU as Home,0.019120256,54.11399186,7,145,0.999999896,0.792002901,0.000292133,0,3.714115748,3.714115748,0.142775388,3.533720063,0.037495906,0.000122914,3.676495451,0.180271295,0.03761882,3.533842977,150.1155625,11.5027475,0.043853652,150.0717089,0.000121516,3.533598547,65.05764133,150.1155782,1127.780796,11.50204388,9.7586462,0.074143708,-1.805275133,-8.929714718,-0.81038262,-0.83188177,-0.664644607,-23.14604325,-23.76009918,-18.98349302,-28.56187025,-265.4483276,0.997649983,4987.441043,-1378.408051
2848,Unilateral,US and EU as Home,0.018787254,54.83200307,7,147,0.999999906,0.792002901,0.000286795,0,3.681630791,3.681630791,0.140907288,3.503603504,0.037005303,0.000112706,3.644510792,0.177912591,0.037118008,3.50371621,150.1155641,11.50272579,0.043052454,150.0725116,0.000117735,3.503485769,65.05764133,150.1155782,1132.791018,11.50204257,9.7586462,0.072280863,-1.805275133,-8.930330422,-0.810598037,-0.830954215,-0.664943121,-23.17852821,-23.76059999,-19.01361979,-28.59435521,-269.0337845,0.997720986,5075.295934,-1385.698064
2855,Unilateral,US and EU as Home,0.018464399,55.54974628,7,149,0.999999915,0.792002901,0.000281625,0,3.649859641,3.649859641,0.139088087,3.474140042,0.036527541,0.000103464,3.613228128,0.175615628,0.036631005,3.474243506,150.1155655,11.50270503,0.042276318,150.0732891,0.00011412,3.474025922,65.05764133,150.1155782,1137.756857,11.50204139,9.7586462,0.070489158,-1.805275133,-8.930922179,-0.810808248,-0.83004898,-0.665234697,-23.21029936,-23.76108699,-19.04309249,-28.62612636,-272.6179531,0.99778894,5163.249756,-1392.925396
2862,Unilateral,US and EU as Home,0.018151257,56.26722927,7,151,0.999999923,0.792002901,0.000276615,0,3.618777878,3.618777878,0.137315872,3.445306818,0.036062119,9.51E-05,3.58262269,0.173377991,0.036157207,3.445401905,150.1155667,11.50268514,0.041524148,150.0740425,0.000110661,3.445196156,65.05764133,150.1155782,1142.679261,11.50204035,9.7586462,0.068764988,-1.805275133,-8.931491211,-0.811013446,-0.829165238,-0.665519614,-23.24138112,-23.76156079,-19.07193409,-28.65720812,-276.2008702,0.997854014,5251.300273,-1400.091364
2869,Unilateral,US and EU as Home,0.017847411,56.98446565,7,153,0.999999931,0.792002901,0.000271757,0,3.588361566,3.588361566,0.135588815,3.417081946,0.035608557,8.75E-05,3.552670761,0.171197372,0.035696041,3.41716943,150.1155678,11.50266609,0.040794897,150.0747729,0.000107351,3.416974595,65.05764133,150.1155782,1147.559222,11.50203941,9.7586462,0.067104947,-1.805275133,-8.932038678,-0.811213821,-0.828302184,-0.665798125,-23.27179743,-23.76202196,-19.10016657,-28.68762443,-279.7826017,0.997916365,5339.445376,-1407.197352
2876,Unilateral,US and EU as Home,0.017552491,57.70151093,7,155,0.999999937,0.792002901,0.000267045,0,3.558590086,3.558590086,0.133905085,3.389441845,0.035166373,8.06E-05,3.52334693,0.169071458,0.035246948,3.38952242,150.1155688,11.50264782,0.040087589,150.0754812,0.000104179,3.389337665,65.05764133,150.1155782,1152.397614,11.50203858,9.7586462,0.065505873,-1.805275133,-8.932565626,-0.811409537,-0.827459117,-0.666070616,-23.30156891,-23.76247105,-19.12781358,-28.71739591,-283.3634231,0.99797614,5427.682581,-1414.244619
2883,Unilateral,US and EU as Home,0.017266114,58.41833326,7,157,0.999999943,0.792002901,0.000262473,0,3.529440623,3.529440623,0.132263144,3.36236927,0.034735164,7.43E-05,3.494632414,0.166998308,0.034809452,3.362443558,150.1155696,11.50263031,0.039401294,150.0761684,0.00010114,3.362268129,65.05764133,150.1155782,1157.195325,11.50203784,9.7586462,0.063964781,-1.805275133,-8.933073092,-0.81160077,-0.826635279,-0.666337196,-23.33071838,-23.76290855,-19.15489244,-28.74654538,-286.9431734,0.998033476,5516.010247,-1421.234363
2890,Unilateral,US and EU as Home,0.016987907,59.13488426,7,159,0.999999948,0.792002901,0.000258035,0,3.500890399,3.500890399,0.130661563,3.335848768,0.034314554,6.86E-05,3.466510331,0.164976117,0.034383115,3.335917329,150.1155704,11.5026135,0.038735127,150.0768353,9.82E-05,3.335750541,65.05764133,150.1155782,1161.953264,11.50203717,9.7586462,0.062478853,-1.805275133,-8.933562067,-0.811787697,-0.82582992,-0.666597913,-23.3592686,-23.76333488,-19.18141867,-28.7750956,-290.5216088,0.998088502,5604.426989,-1428.167801
2897,Unilateral,US and EU as Home,0.016717568,59.85124594,7,161,0.999999953,0.792002901,0.000253726,0,3.47292274,3.47292274,0.129098697,3.309857904,0.033904111,6.33E-05,3.438956601,0.163002809,0.03396745,3.309921243,150.1155711,11.50259736,0.038088265,150.0774829,9.54E-05,3.309762473,65.05764133,150.1155782,1166.672194,11.50203657,9.7586462,0.061045476,-1.805275133,-8.934033393,-0.811970451,-0.825042473,-0.666853195,-23.38723626,-23.76375055,-19.20741476,-28.80306326,-294.0991378,0.998141337,5692.930277,-1435.046061
2904,Unilateral,US and EU as Home,0.016454867,60.56738956,7,163,0.999999957,0.792002901,0.000249541,0,3.445527904,3.445527904,0.12757322,3.284390412,0.033503488,5.86E-05,3.411963632,0.161076708,0.033562059,3.284448984,150.1155718,11.50258186,0.037460052,150.0781117,9.27E-05,3.284297665,65.05764133,150.1155782,1171.355952,11.50203603,9.7586462,0.059662654,-1.805275133,-8.934487765,-0.812149117,-0.824272575,-0.667103067,-23.4146311,-23.76415594,-19.23288702,-28.8304581,-297.6756156,0.998192083,5781.511223,-1441.8751
2911,Unilateral,US and EU as Home,0.016199228,61.28337859,7,165,0.999999961,0.792002901,0.000245473,0,3.41865867,3.41865867,0.126083676,3.259400527,0.033112301,5.42E-05,3.385484203,0.159195977,0.033166513,3.259454739,150.1155723,11.50256696,0.03684934,150.078723,9.02E-05,3.259310357,65.05764133,150.1155782,1175.996263,11.50203554,9.7586462,0.058326592,-1.805275133,-8.934926456,-0.812324026,-0.823518797,-0.667348055,-23.44150033,-23.76455149,-19.25788126,-28.85732733,-301.2513563,0.998240879,5870.189928,-1448.64151
2918,Unilateral,US and EU as Home,0.015950583,61.99894632,7,167,0.999999964,0.792002901,0.000241519,0,3.392320352,3.392320352,0.124629347,3.234913583,0.032730363,5.02E-05,3.35954293,0.15735971,0.032780587,3.234963807,150.1155729,11.50255264,0.036255813,150.079317,8.77E-05,3.234825888,65.05764133,150.1155782,1180.603014,11.50203511,9.7586462,0.057036531,-1.805275133,-8.935349838,-0.812495164,-0.822781211,-0.667587433,-23.46783865,-23.76493741,-19.28237219,-28.88366565,-304.8250271,0.998287791,5958.944708,-1455.360766
2925,Unilateral,US and EU as Home,0.015708664,62.71442954,7,169,0.999999968,0.792002901,0.000237675,0,3.366496815,3.366496815,0.123208338,3.210887837,0.032357176,4.66E-05,3.334096175,0.155565514,0.032403747,3.210934408,150.1155733,11.50253885,0.035678682,150.0798946,8.53E-05,3.210802522,65.05764133,150.1155782,1185.173779,11.50203471,9.7586462,0.055789953,-1.805275133,-8.935758611,-0.812662653,-0.822059293,-0.667822301,-23.49366219,-23.76531425,-19.30640159,-28.90948919,-308.3983094,0.998332922,6047.778602,-1462.02912
2932,Unilateral,US and EU as Home,0.015473102,63.42917949,7,171,0.99999997,0.792002901,0.000233936,0,3.34116005,3.34116005,0.121820765,3.187349356,0.031992769,4.32E-05,3.309170121,0.153813534,0.032035991,3.187392579,150.1155737,11.50252559,0.035117375,150.0804564,8.30E-05,3.18726633,65.05764133,150.1155782,1189.711843,11.50203436,9.7586462,0.054585174,-1.805275133,-8.936153629,-0.812826695,-0.821352167,-0.668051139,-23.51899895,-23.76568201,-19.32994342,-28.93482595,-311.9679601,0.998376354,6136.689682,-1468.651117
2939,Unilateral,US and EU as Home,0.015243961,64.14482551,7,173,0.999999973,0.792002901,0.000230297,0,3.316328101,3.316328101,0.120462402,3.164187634,0.031636033,4.01E-05,3.284650036,0.152098436,0.031676181,3.164227782,150.1155741,11.50251283,0.034571164,150.081003,8.08E-05,3.16410681,65.05764133,150.1155782,1194.212456,11.50203403,9.7586462,0.053419807,-1.805275133,-8.936535008,-0.81298719,-0.82066031,-0.668278206,-23.5438309,-23.76604182,-19.35310822,-28.9596579,-315.5421195,0.998418179,6225.674987,-1475.220429
2946,Unilateral,US and EU as Home,0.015020617,64.85969743,7,175,0.999999975,0.792002901,0.000226755,0,3.2919442,3.2919442,0.119135409,3.141482428,0.031287536,3.73E-05,3.260617837,0.150422946,0.03132486,3.141519751,150.1155745,11.50250052,0.034039495,150.081535,7.87E-05,3.141403723,65.05764133,150.1155782,1198.679423,11.50203374,9.7586462,0.052292307,-1.805275133,-8.936903989,-0.813144521,-0.81998202,-0.668499459,-23.5682148,-23.76639314,-19.37581625,-28.9840418,-319.1124406,0.998458471,6314.740653,-1481.741535
2953,Unilateral,US and EU as Home,0.014803017,65.57438688,7,177,0.999999977,0.792002901,0.000223307,0,3.268012423,3.268012423,0.117837651,3.119190912,0.030946717,3.47E-05,3.237028563,0.148784369,0.030981443,3.119225638,150.1155748,11.50248867,0.033521853,150.0820529,7.67E-05,3.119114249,65.05764133,150.1155782,1203.113126,11.50203348,9.7586462,0.051201093,-1.805275133,-8.937260852,-0.813298679,-0.819317368,-0.668716493,-23.59214658,-23.76673656,-19.39811036,-29.00797358,-322.6818787,0.998497302,6403.880431,-1488.215444
2960,Unilateral,US and EU as Home,0.014590951,66.28889916,7,179,0.999999979,0.792002901,0.000219949,0,3.244519396,3.244519396,0.116568164,3.097300979,0.030613322,3.23E-05,3.213869143,0.147181486,0.030645657,3.097333315,150.1155751,11.50247724,0.033017715,150.0825573,7.47E-05,3.097226283,65.05764133,150.1155782,1207.514199,11.50203324,9.7586462,0.050144605,-1.805275133,-8.937606126,-0.813449762,-0.818665921,-0.66892944,-23.6156396,-23.76707234,-19.42000269,-29.0314666,-326.2504594,0.99853474,6493.092947,-1494.643039
